ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-15,'600228,*ST²ý¾Å,12.27,12.5,12.23,12.5,12.5,-0.23,-1.84,0.5954,1436701,17724434.0,2960996400.0,2960996400.0
2017-12-14,'600228,*ST²ý¾Å,12.5,12.67,12.3,12.31,12.39,0.11,0.8878,0.8308,2004905,25160476.0,3016500000.0,3016500000.0
2017-12-13,'600228,*ST²ý¾Å,12.39,12.48,12.08,12.18,12.11,0.28,2.3121,0.8947,2159104,26545616.0,2989954800.0,2989954800.0
2017-12-12,'600228,*ST²ý¾Å,12.11,12.71,12.05,12.67,12.68,-0.57,-4.4953,0.87,2099502,25872716.0,2922385200.0,2922385200.0
2017-12-11,'600228,*ST²ý¾Å,12.68,12.98,12.66,12.68,12.71,-0.03,-0.236,0.6393,1542800,19748404.0,3059937600.0,3059937600.0
2017-12-08,'600228,*ST²ý¾Å,12.71,12.86,12.6,12.66,12.66,0.05,0.3949,0.7484,1806002,22971441.0,3067177200.0,3067177200.0
2017-12-07,'600228,*ST²ý¾Å,12.66,13.05,12.53,12.61,12.71,-0.05,-0.3934,0.7249,1749301,22390654.0,3055111200.0,3055111200.0
2017-12-06,'600228,*ST²ý¾Å,12.71,12.8,12.36,12.66,12.68,0.03,0.2366,0.7066,1705071,21452037.0,3067177200.0,3067177200.0
2017-12-05,'600228,*ST²ý¾Å,12.68,13.23,12.58,13.11,13.24,-0.56,-4.2296,1.01,2437418,31340176.0,3059937600.0,3059937600.0
2017-12-04,'600228,*ST²ý¾Å,13.24,13.25,12.45,12.59,12.62,0.62,4.9128,1.4978,3614421,47342962.0,3195076800.0,3195076800.0
2017-12-01,'600228,*ST²ý¾Å,12.62,12.87,12.37,12.6,12.68,-0.06,-0.4732,0.5933,1431722,17991838.0,3045458400.0,3045458400.0
2017-11-30,'600228,*ST²ý¾Å,12.68,13.13,12.65,13.04,13.05,-0.37,-2.8352,0.7922,1911802,24655926.0,3059937600.0,3059937600.0
2017-11-29,'600228,*ST²ý¾Å,13.05,13.32,12.92,13.3,13.38,-0.33,-2.4664,0.6872,1658457,21689132.0,3149226000.0,3149226000.0
2017-11-28,'600228,*ST²ý¾Å,13.38,13.65,13.15,13.62,13.55,-0.17,-1.2546,0.7035,1697601,22701185.0,3228861600.0,3228861600.0
2017-11-27,'600228,*ST²ý¾Å,13.55,13.67,13.25,13.28,13.18,0.37,2.8073,0.7883,1902301,25576059.0,3269886000.0,3269886000.0
2017-11-24,'600228,*ST²ý¾Å,13.18,13.41,12.88,13.0,13.06,0.12,0.9188,0.7376,1780031,23510744.0,3180597600.0,3180597600.0
2017-11-23,'600228,*ST²ý¾Å,13.06,13.64,13.03,13.4,13.02,0.04,0.3072,1.6613,4008944,53509482.0,3151639200.0,3151639200.0
2017-11-22,'600228,*ST²ý¾Å,13.02,13.02,12.33,12.4,12.4,0.62,5.0,0.7247,1748804,22254058.0,3141986400.0,3141986400.0
2017-11-21,'600228,*ST²ý¾Å,12.4,12.75,12.0,12.27,12.39,0.01,0.0807,0.9032,2179503,27078802.0,2992368000.0,2992368000.0
2017-11-20,'600228,*ST²ý¾Å,12.39,13.06,12.37,13.02,13.02,-0.63,-4.8387,1.3916,3358100,41795131.0,2989954800.0,2989954800.0
2017-11-17,'600228,*ST²ý¾Å,13.02,13.81,13.02,13.8,13.7,-0.68,-4.9635,1.4755,3560570,47113480.0,3141986400.0,3141986400.0
2017-11-16,'600228,*ST²ý¾Å,13.7,14.15,13.67,14.1,14.07,-0.37,-2.6297,0.8138,1963900,27208279.0,3306084000.0,3306084000.0
2017-11-15,'600228,*ST²ý¾Å,14.07,14.64,14.05,14.38,14.47,-0.4,-2.7643,0.7009,1691404,24335570.0,3395372400.0,3395372400.0
2017-11-14,'600228,*ST²ý¾Å,14.47,14.5,13.77,14.18,14.21,0.26,1.8297,1.1732,2831268,39689601.0,3491900400.0,3491900400.0
2017-11-13,'600228,*ST²ý¾Å,14.21,14.59,14.16,14.59,14.6,-0.39,-2.6712,0.8817,2127836,30332727.0,3429157200.0,3429157200.0
2017-11-10,'600228,*ST²ý¾Å,14.6,15.08,14.44,14.79,14.73,-0.13,-0.8826,0.8152,1967302,29070424.0,3523272000.0,3523272000.0
2017-11-09,'600228,*ST²ý¾Å,14.73,14.9,14.31,14.4,14.46,0.27,1.8672,0.8883,2143607,31510349.0,3554643600.0,3554643600.0
2017-11-08,'600228,*ST²ý¾Å,14.46,14.65,14.0,14.35,14.33,0.13,0.9072,0.9164,2211511,31524141.0,3489487200.0,3489487200.0
