ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-22,'000716,ºÚÖ¥Âé,5.17,5.19,5.13,5.14,5.16,0.01,0.1938,0.5134,3210698,16590802.66,3271723055.48,3233229634.36
2017-12-21,'000716,ºÚÖ¥Âé,5.16,5.19,5.1,5.19,5.19,-0.03,-0.578,0.5761,3602805,18542293.8,3265394771.04,3226975805.28
2017-12-20,'000716,ºÚÖ¥Âé,5.19,5.3,5.17,5.28,5.29,-0.1,-1.8904,0.6386,3993500,20819038.48,3284379624.36,3245737292.52
2017-12-19,'000716,ºÚÖ¥Âé,5.29,5.32,5.27,5.3,5.3,-0.01,-0.1887,0.4671,2921276,15469886.13,3347662468.76,3308275583.32
2017-12-18,'000716,ºÚÖ¥Âé,5.3,5.33,5.25,5.29,5.29,0.01,0.189,0.6067,3794087,20097660.24,3353990753.2,3314529412.4
2017-12-15,'000716,ºÚÖ¥Âé,5.29,5.3,5.22,5.26,5.28,0.01,0.1894,0.5996,3750039,19726246.55,3347662468.76,3308275583.32
2017-12-14,'000716,ºÚÖ¥Âé,5.28,5.28,5.23,5.26,5.26,0.02,0.3802,0.4288,2681341,14113286.49,3341334184.32,3302021754.24
2017-12-13,'000716,ºÚÖ¥Âé,5.26,5.28,5.17,5.19,5.19,0.07,1.3487,0.4917,3074886,16113656.96,3328677615.44,3289514096.08
2017-12-12,'000716,ºÚÖ¥Âé,5.19,5.29,5.18,5.29,5.3,-0.11,-2.0755,0.5834,3648200,19075394.0,3284379624.36,3245737292.52
2017-12-11,'000716,ºÚÖ¥Âé,5.3,5.31,5.22,5.22,5.2,0.1,1.9231,0.7848,4907899,25941489.49,3353990753.2,3314529412.4
2017-12-08,'000716,ºÚÖ¥Âé,5.2,5.23,5.15,5.15,5.15,0.05,0.9709,0.6289,3933066,20444881.14,3290707908.8,3251991121.6
2017-12-07,'000716,ºÚÖ¥Âé,5.15,5.19,5.11,5.14,5.16,-0.01,-0.1938,0.7477,4676046,24089686.7,3259066486.6,3220721976.2
2017-12-06,'000716,ºÚÖ¥Âé,5.16,5.18,5.04,5.16,5.18,-0.02,-0.3861,1.1388,7121956,36373192.97,3265394771.04,3226975805.28
2017-12-05,'000716,ºÚÖ¥Âé,5.18,5.43,5.17,5.38,5.41,-0.23,-4.2514,1.2066,7545802,39752600.45,3278051339.92,3239483463.44
2017-12-04,'000716,ºÚÖ¥Âé,5.41,5.55,5.4,5.55,5.56,-0.15,-2.6978,0.9429,5896600,32300801.0,3423601882.04,3383321532.28
2017-12-01,'000716,ºÚÖ¥Âé,5.56,5.57,5.51,5.52,5.52,0.04,0.7246,0.6747,4219359,23392211.45,3518526148.64,3477128968.48
2017-11-30,'000716,ºÚÖ¥Âé,5.52,5.55,5.5,5.53,5.54,-0.02,-0.361,0.5534,3461139,19144259.28,3493213010.88,3452113652.16
2017-11-29,'000716,ºÚÖ¥Âé,5.54,5.61,5.5,5.6,5.6,-0.06,-1.0714,0.7416,4637790,25702826.0,3505869579.76,3464621310.32
2017-11-28,'000716,ºÚÖ¥Âé,5.6,5.6,5.48,5.5,5.49,0.11,2.0036,0.7499,4689812,26057341.46,3543839286.4,3502144284.8
2017-11-27,'000716,ºÚÖ¥Âé,5.49,5.55,5.46,5.47,5.48,0.01,0.1825,0.7674,4799200,26462201.0,3474228157.56,3433352164.92
2017-11-24,'000716,ºÚÖ¥Âé,5.48,5.52,5.44,5.44,5.48,0.0,0.0,0.8118,5076600,27808166.0,3467899873.12,3427098335.84
2017-11-23,'000716,ºÚÖ¥Âé,5.48,5.61,5.47,5.59,5.61,-0.13,-2.3173,1.0004,6256139,34672034.52,3467899873.12,3427098335.84
2017-11-22,'000716,ºÚÖ¥Âé,5.61,5.77,5.51,5.71,5.71,-0.1,-1.7513,1.612,10081211,56869294.84,3550167570.84,3508398113.88
2017-11-21,'000716,ºÚÖ¥Âé,5.71,5.83,5.67,5.75,5.78,-0.07,-1.2111,1.5293,9564088,54863373.86,3613450415.24,3570936404.68
2017-11-20,'000716,ºÚÖ¥Âé,5.78,6.1,5.61,6.1,6.19,-0.41,-6.6236,2.6488,16564874,95274959.36,3657748406.32,3614713208.24
2017-11-17,'000716,ºÚÖ¥Âé,6.19,6.64,6.05,6.46,6.31,-0.12,-1.9017,3.3656,21047902,135347819.16,3917208068.36,3871120200.52
2017-11-16,'000716,ºÚÖ¥Âé,0.0,0.0,0.0,0.0,6.31,None,None,0.0,0,0.0,3993147481.64,3946166149.48
