»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-15,'603896, Ÿœ…π»,50.91,52.46,50.58,51.5,51.87,-0.96,-1.8508,5.2536,1836116,94641274.0,7117218000.0,1779304500.0
2017-12-14,'603896, Ÿœ…π»,51.87,52.63,49.7,50.5,50.69,1.18,2.3279,7.4634,2608457,132806410.0,7251426000.0,1812856500.0
2017-12-13,'603896, Ÿœ…π»,50.69,51.26,49.3,49.3,50.15,0.54,1.0768,6.9115,2415569,121744849.0,7086462000.0,1771615500.0
2017-12-12,'603896, Ÿœ…π»,50.15,51.95,48.67,48.67,48.55,1.6,3.2956,10.1536,3548697,179911883.0,7010970000.0,1752742500.0
2017-12-11,'603896, Ÿœ…π»,48.55,49.18,47.52,48.31,48.35,0.2,0.4137,6.6341,2318602,112184933.0,6787290000.0,1696822500.0
2017-12-08,'603896, Ÿœ…π»,48.35,49.19,46.19,46.19,46.09,2.26,4.9034,7.9963,2794698,134414983.0,6759330000.0,1689832500.0
2017-12-07,'603896, Ÿœ…π»,46.09,47.4,45.4,46.71,47.12,-1.03,-2.1859,5.1578,1802666,83536990.0,6443382000.0,1610845500.0
2017-12-06,'603896, Ÿœ…π»,47.12,47.22,44.08,44.55,45.41,1.71,3.7657,6.8005,2376765,109341966.0,6587376000.0,1646844000.0
2017-12-05,'603896, Ÿœ…π»,45.41,50.4,45.41,49.95,50.45,-5.04,-9.9901,8.4245,2944372,139235832.0,6348318000.0,1587079500.0
2017-12-04,'603896, Ÿœ…π»,50.45,52.54,48.88,52.54,52.98,-2.53,-4.7754,8.0336,2807739,141582641.0,7052910000.0,1763227500.0
2017-12-01,'603896, Ÿœ…π»,52.98,53.37,51.24,52.16,52.7,0.28,0.5313,6.142,2146644,112966254.0,7406604000.0,1851651000.0
2017-11-30,'603896, Ÿœ…π»,52.7,54.34,50.02,50.02,50.44,2.26,4.4806,10.1375,3543042,186481412.0,7367460000.0,1841865000.0
2017-11-29,'603896, Ÿœ…π»,50.44,51.45,47.58,50.39,50.92,-0.48,-0.9427,8.7978,3074842,152293839.0,7051512000.0,1762878000.0
2017-11-28,'603896, Ÿœ…π»,50.92,51.36,49.5,49.5,49.56,1.36,2.7441,6.5221,2279474,115107808.0,7118616000.0,1779654000.0
2017-11-27,'603896, Ÿœ…π»,49.56,55.45,49.28,55.0,54.76,-5.2,-9.496,8.4632,2957892,153302602.0,6928488000.0,1732122000.0
2017-11-24,'603896, Ÿœ…π»,54.76,56.59,54.0,55.99,56.33,-1.57,-2.7871,5.9442,2077499,115585959.0,7655448000.0,1913862000.0
2017-11-23,'603896, Ÿœ…π»,56.33,58.72,55.01,58.0,58.07,-1.74,-2.9964,9.9853,3489862,198599767.0,7874934000.0,1968733500.0
2017-11-22,'603896, Ÿœ…π»,58.07,62.94,56.77,61.82,62.32,-4.25,-6.8196,13.75,4805610,287692775.0,8118186000.0,2029546500.0
2017-11-21,'603896, Ÿœ…π»,62.32,65.66,61.58,64.7,65.04,-2.72,-4.182,11.2262,3923574,248555521.0,8712336000.0,2178084000.0
2017-11-20,'603896, Ÿœ…π»,65.04,65.6,62.71,62.96,65.0,0.04,0.0615,9.2213,3222838,207330166.0,9092592000.0,2273148000.0
2017-11-17,'603896, Ÿœ…π»,65.0,67.97,61.51,66.8,66.6,-1.6,-2.4024,15.1621,5299171,346063431.0,9087000000.0,2271750000.0
2017-11-16,'603896, Ÿœ…π»,66.6,68.99,65.73,66.8,67.81,-1.21,-1.7844,12.3496,4316195,290161310.0,9310680000.0,2327670000.0
2017-11-15,'603896, Ÿœ…π»,67.81,69.79,65.21,66.21,67.17,0.64,0.9528,17.5938,6149021,414591173.0,9479838000.0,2369959500.0
2017-11-14,'603896, Ÿœ…π»,67.17,68.68,62.03,62.99,63.87,3.3,5.1667,21.4202,7486371,489104036.0,9390366000.0,2347591500.0
2017-11-13,'603896, Ÿœ…π»,63.87,65.09,58.0,59.18,59.46,4.41,7.4168,20.3178,7101056,442359438.0,8929026000.0,2232256500.0
2017-11-10,'603896, Ÿœ…π»,59.46,59.62,57.1,58.2,58.71,0.75,1.2775,14.5361,5080367,298057331.0,8312508000.0,2078127000.0
2017-11-09,'603896, Ÿœ…π»,58.71,60.5,58.45,59.0,59.82,-1.11,-1.8556,11.8244,4132644,244684373.0,8207658000.0,2051914500.0
2017-11-08,'603896, Ÿœ…π»,59.82,61.24,58.22,58.65,58.8,1.02,1.7347,16.8728,5897046,352351534.0,8362836000.0,2090709000.0
