»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-15,'603003,¡˙”Ó»º”Õ,11.93,12.03,11.87,12.02,12.07,-0.14,-1.1599,0.2306,1017252,12133321.0,5262497142.21,5262497142.21
2017-12-14,'603003,¡˙”Ó»º”Õ,12.07,12.1,11.88,12.05,12.08,-0.01,-0.0828,0.3753,1655675,19859350.0,5324253185.79,5324253185.79
2017-12-13,'603003,¡˙”Ó»º”Õ,12.08,12.26,11.95,11.97,12.05,0.03,0.249,0.3273,1443878,17443354.0,5328664331.76,5328664331.76
2017-12-12,'603003,¡˙”Ó»º”Õ,12.05,12.18,11.87,12.18,12.23,-0.18,-1.4718,0.6135,2706148,32410315.0,5315430893.85,5315430893.85
2017-12-11,'603003,¡˙”Ó»º”Õ,12.23,12.27,11.77,11.78,11.72,0.51,4.3515,0.8444,3724599,45002539.0,5394831521.31,5394831521.31
2017-12-08,'603003,¡˙”Ó»º”Õ,11.72,11.76,11.5,11.64,11.58,0.14,1.209,0.3119,1376001,16080483.0,5169863076.84,5169863076.84
2017-12-07,'603003,¡˙”Ó»º”Õ,11.58,11.72,11.52,11.55,11.6,-0.02,-0.1724,0.2957,1304193,15131560.0,5108107033.26,5108107033.26
2017-12-06,'603003,¡˙”Ó»º”Õ,11.6,11.72,11.32,11.47,11.55,0.05,0.4329,0.4631,2042847,23544345.0,5116929325.2,5116929325.2
2017-12-05,'603003,¡˙”Ó»º”Õ,11.55,12.22,11.34,12.21,12.23,-0.68,-5.5601,1.1215,4947200,57904705.0,5094873595.35,5094873595.35
2017-12-04,'603003,¡˙”Ó»º”Õ,12.23,12.48,12.15,12.48,12.42,-0.19,-1.5298,0.5347,2358800,28917193.0,5394831521.31,5394831521.31
2017-12-01,'603003,¡˙”Ó»º”Õ,12.42,12.62,12.35,12.62,12.53,-0.11,-0.8779,0.5163,2277500,28349027.0,5478643294.74,5478643294.74
2017-11-30,'603003,¡˙”Ó»º”Õ,12.53,12.66,12.36,12.39,12.39,0.14,1.1299,0.554,2443826,30622099.0,5527165900.41,5527165900.41
2017-11-29,'603003,¡˙”Ó»º”Õ,12.39,12.49,12.21,12.35,12.43,-0.04,-0.3218,0.5648,2491321,30763420.0,5465409856.83,5465409856.83
2017-11-28,'603003,¡˙”Ó»º”Õ,12.43,12.56,12.28,12.37,12.15,0.28,2.3045,0.5383,2374615,29471621.0,5483054440.71,5483054440.71
2017-11-27,'603003,¡˙”Ó»º”Õ,12.15,12.25,12.1,12.1,12.2,-0.05,-0.4098,0.4219,1861004,22681672.0,5359542353.55,5359542353.55
2017-11-24,'603003,¡˙”Ó»º”Õ,12.2,12.28,11.96,12.05,12.14,0.06,0.4942,0.4913,2167341,26287807.0,5381598083.4,5381598083.4
2017-11-23,'603003,¡˙”Ó»º”Õ,12.14,12.39,12.04,12.37,12.32,-0.18,-1.461,0.6536,2883073,35145947.0,5355131207.58,5355131207.58
2017-11-22,'603003,¡˙”Ó»º”Õ,12.32,12.43,12.16,12.33,12.31,0.01,0.0812,0.5587,2464682,30370399.0,5434531835.04,5434531835.04
2017-11-21,'603003,¡˙”Ó»º”Õ,12.31,12.6,12.22,12.47,12.53,-0.22,-1.7558,0.8494,3746837,46385343.0,5430120689.07,5430120689.07
2017-11-20,'603003,¡˙”Ó»º”Õ,12.53,12.8,12.13,12.8,12.73,-0.2,-1.5711,0.8598,3792569,47015653.0,5527165900.41,5527165900.41
2017-11-17,'603003,¡˙”Ó»º”Õ,12.73,14.15,12.68,14.1,14.09,-1.36,-9.6522,1.7026,7510600,100002105.0,5615388819.81,5615388819.81
2017-11-16,'603003,¡˙”Ó»º”Õ,14.09,14.2,13.97,14.17,14.1,-0.01,-0.0709,0.609,2686390,37893430.0,6215304671.73,6215304671.73
2017-11-15,'603003,¡˙”Ó»º”Õ,14.1,14.23,13.92,14.1,14.16,-0.06,-0.4237,1.0083,4447850,62355098.0,6219715817.7,6219715817.7
2017-11-14,'603003,¡˙”Ó»º”Õ,14.16,14.36,14.08,14.19,14.18,-0.02,-0.141,0.9945,4386948,62211385.0,6246182693.52,6246182693.52
2017-11-13,'603003,¡˙”Ó»º”Õ,14.18,14.77,14.07,14.69,14.67,-0.49,-3.3401,1.7796,7849885,112562400.0,6255004985.46,6255004985.46
2017-11-10,'603003,¡˙”Ó»º”Õ,14.67,14.92,14.62,14.77,14.84,-0.17,-1.1456,1.0047,4432006,65214788.0,6471151137.99,6471151137.99
2017-11-09,'603003,¡˙”Ó»º”Õ,14.84,14.9,14.46,14.61,14.71,0.13,0.8838,1.6176,7135401,104652511.0,6546140619.48,6546140619.48
2017-11-08,'603003,¡˙”Ó»º”Õ,14.71,15.05,14.7,14.95,15.15,-0.44,-2.9043,2.3623,10420461,154673838.0,6488795721.87,6488795721.87
2017-11-07,'603003,¡˙”Ó»º”Õ,15.15,15.22,14.6,14.85,14.75,0.4,2.7119,2.8073,12383305,184786336.0,6682886144.55,6682886144.55
2017-11-06,'603003,¡˙”Ó»º”Õ,14.75,14.88,14.48,14.7,14.65,0.1,0.6826,1.4658,6465943,94671115.0,6506440305.75,6506440305.75
2017-11-03,'603003,¡˙”Ó»º”Õ,14.65,14.67,14.31,14.38,14.38,0.27,1.8776,1.8456,8141199,118539439.0,6462328846.05,6462328846.05
2017-11-02,'603003,¡˙”Ó»º”Õ,14.38,14.58,14.27,14.45,14.53,-0.15,-1.0323,1.3347,5887358,84826286.0,6343227904.86,6343227904.86
