»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-15,'300442,∆’¿ˆ ¢,21.58,21.7,21.37,21.48,21.5,0.08,0.3721,0.5906,347804,7488582.04,2158000000.0,1270900150.0
2017-12-14,'300442,∆’¿ˆ ¢,21.5,21.54,21.22,21.44,21.45,0.05,0.2331,0.5856,344900,7386302.0,2150000000.0,1266188750.0
2017-12-13,'300442,∆’¿ˆ ¢,21.45,21.5,21.01,21.02,21.2,0.25,1.1792,0.5306,312468,6679712.74,2145000000.0,1263244125.0
2017-12-12,'300442,∆’¿ˆ ¢,21.2,21.7,21.16,21.69,21.7,-0.5,-2.3041,0.7217,425000,9130064.76,2120000000.0,1248521000.0
2017-12-11,'300442,∆’¿ˆ ¢,21.7,21.98,21.52,21.52,21.62,0.08,0.37,0.6979,411000,8939024.0,2170000000.0,1277967250.0
2017-12-08,'300442,∆’¿ˆ ¢,21.62,21.8,21.27,21.45,21.25,0.37,1.7412,0.9532,561367,12144895.53,2162000000.0,1273255850.0
2017-12-07,'300442,∆’¿ˆ ¢,21.25,21.44,20.85,21.05,21.1,0.15,0.7109,0.6559,386299,8195769.01,2125000000.0,1251465625.0
2017-12-06,'300442,∆’¿ˆ ¢,21.1,21.3,20.6,20.74,20.9,0.2,0.9569,1.013,596579,12458456.5,2110000000.0,1242631750.0
2017-12-05,'300442,∆’¿ˆ ¢,20.9,21.86,20.74,21.5,21.74,-0.84,-3.8638,0.9592,564882,11956457.86,2090000000.0,1230853250.0
2017-12-04,'300442,∆’¿ˆ ¢,21.74,22.79,21.5,22.58,22.53,-0.79,-3.5064,0.8322,490125,10880780.0,2174000000.0,1280322950.0
2017-12-01,'300442,∆’¿ˆ ¢,22.53,22.7,22.31,22.49,22.39,0.14,0.6253,0.5257,309600,6999792.0,2253000000.0,1326848025.0
2017-11-30,'300442,∆’¿ˆ ¢,22.39,22.58,22.31,22.39,22.39,0.0,0.0,0.434,255600,5736553.04,2239000000.0,1318603075.0
2017-11-29,'300442,∆’¿ˆ ¢,22.39,22.75,22.08,22.68,22.68,-0.29,-1.2787,0.447,263246,5899269.58,2239000000.0,1318603075.0
2017-11-28,'300442,∆’¿ˆ ¢,22.68,22.77,22.2,22.22,22.41,0.27,1.2048,0.5375,316566,7146022.36,2268000000.0,1335681900.0
2017-11-27,'300442,∆’¿ˆ ¢,22.41,22.95,22.38,22.56,22.61,-0.2,-0.8846,0.979,576566,13078404.06,2241000000.0,1319780925.0
2017-11-24,'300442,∆’¿ˆ ¢,22.61,22.61,22.2,22.31,22.31,0.3,1.3447,0.6335,373100,8370000.34,2261000000.0,1331559425.0
2017-11-23,'300442,∆’¿ˆ ¢,22.31,22.65,22.0,22.33,22.33,-0.02,-0.0896,0.7094,417807,9344430.35,2231000000.0,1313891675.0
2017-11-22,'300442,∆’¿ˆ ¢,22.33,22.6,22.2,22.35,22.32,0.01,0.0448,0.757,445800,9980460.0,2233000000.0,1315069525.0
2017-11-21,'300442,∆’¿ˆ ¢,22.32,22.87,22.18,22.87,22.83,-0.51,-2.2339,1.1697,688871,15464336.93,2232000000.0,1314480600.0
2017-11-20,'300442,∆’¿ˆ ¢,22.83,22.84,21.82,22.84,22.82,0.01,0.0438,0.9608,565868,12615927.62,2283000000.0,1344515775.0
2017-11-17,'300442,∆’¿ˆ ¢,22.82,24.31,22.65,24.31,24.31,-1.49,-6.1292,1.1096,653500,15389657.0,2282000000.0,1343926850.0
2017-11-16,'300442,∆’¿ˆ ¢,24.31,24.54,24.26,24.26,24.26,0.05,0.2061,0.6923,407709,9941814.33,2431000000.0,1431676675.0
2017-11-15,'300442,∆’¿ˆ ¢,24.26,24.67,24.2,24.54,24.59,-0.33,-1.342,0.7271,428200,10434243.0,2426000000.0,1428732050.0
2017-11-14,'300442,∆’¿ˆ ¢,24.59,25.03,24.5,24.88,24.95,-0.36,-1.4429,0.9024,531425,13108005.5,2459000000.0,1448166575.0
2017-11-13,'300442,∆’¿ˆ ¢,24.95,25.09,24.81,24.81,25.02,-0.07,-0.2798,0.5725,337172,8410317.72,2495000000.0,1469367875.0
2017-11-10,'300442,∆’¿ˆ ¢,25.02,25.14,24.85,25.0,25.11,-0.09,-0.3584,0.73,429900,10743930.0,2502000000.0,1473490350.0
2017-11-09,'300442,∆’¿ˆ ¢,25.11,25.88,24.76,24.97,25.08,0.03,0.1196,1.548,911651,22985398.08,2511000000.0,1478790675.0
