ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-15,'601021,´ºÇïº½¿Õ,36.83,37.31,36.69,37.12,37.32,-0.49,-1.313,1.0996,2199131,81361633.0,29485361400.0,7366000000.0
2017-12-14,'601021,´ºÇïº½¿Õ,37.32,37.99,37.22,37.99,37.92,-0.6,-1.5823,1.7291,3458112,129350843.0,29877645600.0,7464000000.0
2017-12-13,'601021,´ºÇïº½¿Õ,37.92,38.0,36.3,36.66,36.53,1.39,3.8051,1.9364,3872882,143772777.0,30357993600.0,7584000000.0
2017-12-12,'601021,´ºÇïº½¿Õ,36.53,37.75,36.37,37.55,37.49,-0.96,-2.5607,1.1602,2320355,85470501.0,29245187400.0,7306000000.0
2017-12-11,'601021,´ºÇïº½¿Õ,37.49,38.19,37.3,37.8,37.66,-0.17,-0.4514,1.1212,2242387,84203010.0,30013744200.0,7498000000.0
2017-12-08,'601021,´ºÇïº½¿Õ,37.66,37.79,36.7,37.0,36.88,0.78,2.115,0.9983,1996530,74726139.0,30149842800.0,7532000000.0
2017-12-07,'601021,´ºÇïº½¿Õ,36.88,37.57,36.5,36.5,36.7,0.18,0.4905,1.15,2299987,85429351.0,29525390400.0,7376000000.0
2017-12-06,'601021,´ºÇïº½¿Õ,36.7,36.92,35.8,36.75,36.53,0.17,0.4654,1.5533,3106692,113221494.0,29381286000.0,7340000000.0
2017-12-05,'601021,´ºÇïº½¿Õ,36.53,37.93,36.36,37.93,37.74,-1.21,-3.2061,1.8114,3622796,133643874.0,29245187400.0,7306000000.0
2017-12-04,'601021,´ºÇïº½¿Õ,37.74,38.55,37.42,37.81,37.93,-0.19,-0.5009,1.3556,2711139,102906487.0,30213889200.0,7548000000.0
2017-12-01,'601021,´ºÇïº½¿Õ,37.93,38.38,37.3,38.08,38.42,-0.49,-1.2754,1.132,2263982,85447403.0,30365999400.0,7586000000.0
2017-11-30,'601021,´ºÇïº½¿Õ,38.42,39.15,37.6,38.25,38.49,-0.07,-0.1819,1.6574,3314871,128137367.0,30758283600.0,7684000000.0
2017-11-29,'601021,´ºÇïº½¿Õ,38.49,38.98,37.57,37.77,37.99,0.5,1.3161,1.7383,3476593,133399403.0,30814324200.0,7698000000.0
2017-11-28,'601021,´ºÇïº½¿Õ,37.99,38.27,36.58,37.11,37.78,0.21,0.5558,1.5075,3014977,113530241.0,30414034200.0,7598000000.0
2017-11-27,'601021,´ºÇïº½¿Õ,37.78,41.6,37.65,41.53,41.71,-3.93,-9.4222,3.8616,7723214,301964352.0,30245912400.0,7556000000.0
2017-11-24,'601021,´ºÇïº½¿Õ,41.71,41.84,37.75,38.01,38.04,3.67,9.6477,4.0615,8123062,325150890.0,33392191800.0,8342000000.0
2017-11-23,'601021,´ºÇïº½¿Õ,38.04,41.0,37.7,40.65,40.68,-2.64,-6.4897,3.2191,6438171,250349556.0,30454063200.0,7608000000.0
2017-11-22,'601021,´ºÇïº½¿Õ,40.68,41.79,40.41,40.55,40.9,-0.22,-0.5379,2.5503,5100645,210656138.0,32567594400.0,8136000000.0
2017-11-21,'601021,´ºÇïº½¿Õ,40.9,41.0,39.81,40.15,39.73,1.17,2.9449,2.3968,4793560,193702219.0,32743722000.0,8180000000.0
2017-11-20,'601021,´ºÇïº½¿Õ,39.73,40.3,38.23,39.33,39.6,0.13,0.3283,1.7601,3520286,138906348.0,31807043400.0,7946000000.0
2017-11-17,'601021,´ºÇïº½¿Õ,39.6,41.44,38.54,39.55,39.47,0.13,0.3294,3.1819,6363762,254913064.0,31702968000.0,7920000000.0
2017-11-16,'601021,´ºÇïº½¿Õ,39.47,39.99,38.49,39.9,39.62,-0.15,-0.3786,1.7172,3434481,134871229.0,31598892600.0,7894000000.0
2017-11-15,'601021,´ºÇïº½¿Õ,39.62,40.59,38.93,39.8,39.66,-0.04,-0.1009,2.2697,4539387,180823910.0,31718979600.0,7924000000.0
2017-11-14,'601021,´ºÇïº½¿Õ,39.66,40.3,39.17,39.88,39.28,0.38,0.9674,4.1526,8305241,330502591.0,31751002800.0,7932000000.0
2017-11-13,'601021,´ºÇïº½¿Õ,39.28,40.14,38.03,38.55,38.49,0.79,2.0525,5.9998,11999653,473146051.0,31446782400.0,7856000000.0
2017-11-10,'601021,´ºÇïº½¿Õ,38.49,38.5,35.85,35.99,35.8,2.69,7.514,4.7135,9427087,353291150.0,30814324200.0,7698000000.0
2017-11-09,'601021,´ºÇïº½¿Õ,35.8,36.55,35.32,36.55,36.08,-0.28,-0.7761,1.6737,3347469,119466075.0,28660764000.0,7160000000.0
2017-11-08,'601021,´ºÇïº½¿Õ,36.08,36.73,35.88,36.07,36.25,-0.17,-0.469,1.9654,3930892,142588243.0,28884926400.0,7216000000.0
