ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-21,'002404,¼ÎÐÀË¿³ñ,6.88,6.95,6.79,6.95,6.94,-0.06,-0.8646,0.3091,1609500,11075402.0,3582072000.0,3582072000.0
2017-12-20,'002404,¼ÎÐÀË¿³ñ,6.94,7.03,6.9,7.01,7.03,-0.09,-1.2802,0.2447,1273930,8871722.37,3613311000.0,3613311000.0
2017-12-19,'002404,¼ÎÐÀË¿³ñ,7.03,7.04,7.0,7.01,7.02,0.01,0.1425,0.2164,1126675,7917409.0,3660169500.0,3660169500.0
2017-12-18,'002404,¼ÎÐÀË¿³ñ,7.02,7.05,6.98,6.99,7.0,0.02,0.2857,0.2256,1174786,8233494.14,3654963000.0,3654963000.0
2017-12-15,'002404,¼ÎÐÀË¿³ñ,7.0,7.01,6.96,6.98,6.98,0.02,0.2865,0.1713,891800,6229750.23,3644550000.0,3644550000.0
2017-12-14,'002404,¼ÎÐÀË¿³ñ,6.98,7.03,6.95,7.0,7.02,-0.04,-0.5698,0.2563,1334633,9331957.68,3634137000.0,3634137000.0
2017-12-13,'002404,¼ÎÐÀË¿³ñ,7.02,7.03,6.92,6.94,6.97,0.05,0.7174,0.3911,2036477,14166022.61,3654963000.0,3654963000.0
2017-12-12,'002404,¼ÎÐÀË¿³ñ,6.97,7.05,6.96,7.05,7.05,-0.08,-1.1348,0.2477,1289455,9030384.9,3628930500.0,3628930500.0
2017-12-11,'002404,¼ÎÐÀË¿³ñ,7.05,7.08,7.0,7.05,7.04,0.01,0.142,0.3319,1728112,12173799.48,3670582500.0,3670582500.0
2017-12-08,'002404,¼ÎÐÀË¿³ñ,7.04,7.07,6.98,6.99,7.0,0.04,0.5714,0.2506,1304550,9171538.5,3665376000.0,3665376000.0
2017-12-07,'002404,¼ÎÐÀË¿³ñ,7.0,7.04,6.98,7.02,7.02,-0.02,-0.2849,0.2458,1279502,8968957.98,3644550000.0,3644550000.0
2017-12-06,'002404,¼ÎÐÀË¿³ñ,7.02,7.02,6.9,6.97,6.97,0.05,0.7174,0.3648,1899500,13236134.0,3654963000.0,3654963000.0
2017-12-05,'002404,¼ÎÐÀË¿³ñ,6.97,7.18,6.96,7.15,7.18,-0.21,-2.9248,0.5454,2839850,20015402.0,3628930500.0,3628930500.0
2017-12-04,'002404,¼ÎÐÀË¿³ñ,7.18,7.27,7.18,7.25,7.28,-0.1,-1.3736,0.3385,1762224,12737719.52,3738267000.0,3738267000.0
2017-12-01,'002404,¼ÎÐÀË¿³ñ,7.28,7.3,7.16,7.23,7.3,-0.02,-0.274,0.5296,2757261,19964826.86,3790332000.0,3790332000.0
2017-11-30,'002404,¼ÎÐÀË¿³ñ,7.3,7.48,7.27,7.4,7.27,0.03,0.4127,0.819,4264355,31452244.2,3800745000.0,3800745000.0
2017-11-29,'002404,¼ÎÐÀË¿³ñ,7.27,7.53,7.24,7.33,7.05,0.22,3.1206,1.1142,5801205,42606304.32,3785125500.0,3785125500.0
2017-11-28,'002404,¼ÎÐÀË¿³ñ,0.0,0.0,0.0,0.0,7.05,None,None,0.0,0,0.0,3670582500.0,3670582500.0
2017-11-27,'002404,¼ÎÐÀË¿³ñ,7.05,7.13,7.01,7.13,7.13,-0.08,-1.122,0.1929,1004177,7067606.31,3670582500.0,3670582500.0
2017-11-24,'002404,¼ÎÐÀË¿³ñ,7.13,7.15,7.06,7.07,7.08,0.05,0.7062,0.2278,1186200,8428044.0,3712234500.0,3712234500.0
2017-11-23,'002404,¼ÎÐÀË¿³ñ,7.08,7.25,7.05,7.25,7.26,-0.18,-2.4793,0.3546,1845968,13208354.48,3686202000.0,3686202000.0
2017-11-22,'002404,¼ÎÐÀË¿³ñ,7.26,7.27,7.01,7.05,7.08,0.18,2.5424,0.6036,3142678,22588968.98,3779919000.0,3779919000.0
2017-11-21,'002404,¼ÎÐÀË¿³ñ,7.08,7.15,7.06,7.09,7.11,-0.03,-0.4219,0.3131,1630300,11574201.0,3686202000.0,3686202000.0
2017-11-20,'002404,¼ÎÐÀË¿³ñ,7.11,7.14,6.95,7.1,7.14,-0.03,-0.4202,0.4632,2411500,16982473.0,3701821500.0,3701821500.0
2017-11-17,'002404,¼ÎÐÀË¿³ñ,7.14,7.33,7.07,7.33,7.33,-0.19,-2.5921,0.8131,4233300,30416582.98,3717441000.0,3717441000.0
2017-11-16,'002404,¼ÎÐÀË¿³ñ,7.33,7.38,7.32,7.35,7.35,-0.02,-0.2721,0.2745,1429400,10506300.0,3816364500.0,3816364500.0
2017-11-15,'002404,¼ÎÐÀË¿³ñ,7.35,7.43,7.31,7.35,7.38,-0.03,-0.4065,0.4103,2136400,15713841.0,3826777500.0,3826777500.0
2017-11-14,'002404,¼ÎÐÀË¿³ñ,7.38,7.5,7.35,7.45,7.49,-0.11,-1.4686,0.698,3634052,26924348.68,3842397000.0,3842397000.0
2017-11-13,'002404,¼ÎÐÀË¿³ñ,7.49,7.49,7.42,7.42,7.46,0.03,0.4021,0.3897,2028802,15120221.88,3899668500.0,3899668500.0
