ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-15,'002404,¼ÎÐÀË¿³ñ,7.0,7.01,6.96,6.98,6.98,0.02,0.2865,0.1713,891800,6229750.23,3644550000.0,3644550000.0
2017-12-14,'002404,¼ÎÐÀË¿³ñ,6.98,7.03,6.95,7.0,7.02,-0.04,-0.5698,0.2563,1334633,9331957.68,3634137000.0,3634137000.0
2017-12-13,'002404,¼ÎÐÀË¿³ñ,7.02,7.03,6.92,6.94,6.97,0.05,0.7174,0.3911,2036477,14166022.61,3654963000.0,3654963000.0
2017-12-12,'002404,¼ÎÐÀË¿³ñ,6.97,7.05,6.96,7.05,7.05,-0.08,-1.1348,0.2477,1289455,9030384.9,3628930500.0,3628930500.0
2017-12-11,'002404,¼ÎÐÀË¿³ñ,7.05,7.08,7.0,7.05,7.04,0.01,0.142,0.3319,1728112,12173799.48,3670582500.0,3670582500.0
2017-12-08,'002404,¼ÎÐÀË¿³ñ,7.04,7.07,6.98,6.99,7.0,0.04,0.5714,0.2506,1304550,9171538.5,3665376000.0,3665376000.0
2017-12-07,'002404,¼ÎÐÀË¿³ñ,7.0,7.04,6.98,7.02,7.02,-0.02,-0.2849,0.2458,1279502,8968957.98,3644550000.0,3644550000.0
2017-12-06,'002404,¼ÎÐÀË¿³ñ,7.02,7.02,6.9,6.97,6.97,0.05,0.7174,0.3648,1899500,13236134.0,3654963000.0,3654963000.0
2017-12-05,'002404,¼ÎÐÀË¿³ñ,6.97,7.18,6.96,7.15,7.18,-0.21,-2.9248,0.5454,2839850,20015402.0,3628930500.0,3628930500.0
2017-12-04,'002404,¼ÎÐÀË¿³ñ,7.18,7.27,7.18,7.25,7.28,-0.1,-1.3736,0.3385,1762224,12737719.52,3738267000.0,3738267000.0
2017-12-01,'002404,¼ÎÐÀË¿³ñ,7.28,7.3,7.16,7.23,7.3,-0.02,-0.274,0.5296,2757261,19964826.86,3790332000.0,3790332000.0
2017-11-30,'002404,¼ÎÐÀË¿³ñ,7.3,7.48,7.27,7.4,7.27,0.03,0.4127,0.819,4264355,31452244.2,3800745000.0,3800745000.0
2017-11-29,'002404,¼ÎÐÀË¿³ñ,7.27,7.53,7.24,7.33,7.05,0.22,3.1206,1.1142,5801205,42606304.32,3785125500.0,3785125500.0
2017-11-28,'002404,¼ÎÐÀË¿³ñ,0.0,0.0,0.0,0.0,7.05,None,None,0.0,0,0.0,3670582500.0,3670582500.0
2017-11-27,'002404,¼ÎÐÀË¿³ñ,7.05,7.13,7.01,7.13,7.13,-0.08,-1.122,0.1929,1004177,7067606.31,3670582500.0,3670582500.0
2017-11-24,'002404,¼ÎÐÀË¿³ñ,7.13,7.15,7.06,7.07,7.08,0.05,0.7062,0.2278,1186200,8428044.0,3712234500.0,3712234500.0
2017-11-23,'002404,¼ÎÐÀË¿³ñ,7.08,7.25,7.05,7.25,7.26,-0.18,-2.4793,0.3546,1845968,13208354.48,3686202000.0,3686202000.0
2017-11-22,'002404,¼ÎÐÀË¿³ñ,7.26,7.27,7.01,7.05,7.08,0.18,2.5424,0.6036,3142678,22588968.98,3779919000.0,3779919000.0
2017-11-21,'002404,¼ÎÐÀË¿³ñ,7.08,7.15,7.06,7.09,7.11,-0.03,-0.4219,0.3131,1630300,11574201.0,3686202000.0,3686202000.0
2017-11-20,'002404,¼ÎÐÀË¿³ñ,7.11,7.14,6.95,7.1,7.14,-0.03,-0.4202,0.4632,2411500,16982473.0,3701821500.0,3701821500.0
2017-11-17,'002404,¼ÎÐÀË¿³ñ,7.14,7.33,7.07,7.33,7.33,-0.19,-2.5921,0.8131,4233300,30416582.98,3717441000.0,3717441000.0
2017-11-16,'002404,¼ÎÐÀË¿³ñ,7.33,7.38,7.32,7.35,7.35,-0.02,-0.2721,0.2745,1429400,10506300.0,3816364500.0,3816364500.0
2017-11-15,'002404,¼ÎÐÀË¿³ñ,7.35,7.43,7.31,7.35,7.38,-0.03,-0.4065,0.4103,2136400,15713841.0,3826777500.0,3826777500.0
2017-11-14,'002404,¼ÎÐÀË¿³ñ,7.38,7.5,7.35,7.45,7.49,-0.11,-1.4686,0.698,3634052,26924348.68,3842397000.0,3842397000.0
2017-11-13,'002404,¼ÎÐÀË¿³ñ,7.49,7.49,7.42,7.42,7.46,0.03,0.4021,0.3897,2028802,15120221.88,3899668500.0,3899668500.0
2017-11-10,'002404,¼ÎÐÀË¿³ñ,7.46,7.54,7.39,7.51,7.55,-0.09,-1.1921,0.5386,2804100,20902307.0,3884049000.0,3884049000.0
2017-11-09,'002404,¼ÎÐÀË¿³ñ,7.55,7.58,7.49,7.53,7.52,0.03,0.3989,0.3919,2040596,15376542.88,3930907500.0,3930907500.0
2017-11-08,'002404,¼ÎÐÀË¿³ñ,7.52,7.55,7.39,7.42,7.42,0.1,1.3477,0.7468,3888339,29136846.68,3915288000.0,3915288000.0
2017-11-07,'002404,¼ÎÐÀË¿³ñ,7.42,7.43,7.35,7.4,7.38,0.04,0.542,0.4931,2567100,18962832.18,3863223000.0,3863223000.0
2017-11-06,'002404,¼ÎÐÀË¿³ñ,7.38,7.45,7.34,7.35,7.36,0.02,0.2717,0.3085,1606100,11879936.0,3842397000.0,3842397000.0
2017-11-03,'002404,¼ÎÐÀË¿³ñ,7.36,7.43,7.3,7.4,7.36,0.0,0.0,0.4691,2442600,17983050.0,3831984000.0,3831984000.0
2017-11-02,'002404,¼ÎÐÀË¿³ñ,7.36,7.51,7.35,7.5,7.48,-0.12,-1.6043,0.6594,3433000,25436071.88,3831984000.0,3831984000.0
2017-11-01,'002404,¼ÎÐÀË¿³ñ,7.48,7.61,7.43,7.6,7.69,-0.21,-2.7308,1.0482,5457209,41060473.85,3894462000.0,3894462000.0
2017-10-31,'002404,¼ÎÐÀË¿³ñ,7.69,7.76,7.38,7.39,7.37,0.32,4.3419,1.261,6565332,49919308.57,4003798500.0,4003798500.0
2017-10-30,'002404,¼ÎÐÀË¿³ñ,7.37,7.58,7.35,7.56,7.59,-0.22,-2.8986,0.6967,3627300,26908656.0,3837190500.0,3837190500.0
2017-10-27,'002404,¼ÎÐÀË¿³ñ,7.59,7.71,7.58,7.68,7.69,-0.1,-1.3004,0.5832,3036516,23159118.24,3951733500.0,3951733500.0
2017-10-26,'002404,¼ÎÐÀË¿³ñ,7.69,7.74,7.6,7.64,7.63,0.06,0.7864,0.6477,3372307,25827223.74,4003798500.0,4003798500.0
2017-10-25,'002404,¼ÎÐÀË¿³ñ,7.63,7.65,7.53,7.55,7.55,0.08,1.0596,0.381,1983786,15102587.57,3972559500.0,3972559500.0
2017-10-24,'002404,¼ÎÐÀË¿³ñ,7.55,7.61,7.5,7.61,7.6,-0.05,-0.6579,0.3076,1601605,12080021.85,3930907500.0,3930907500.0
2017-10-23,'002404,¼ÎÐÀË¿³ñ,7.6,7.62,7.56,7.61,7.59,0.01,0.1318,0.3111,1619909,12301888.84,3956940000.0,3956940000.0
2017-10-20,'002404,¼ÎÐÀË¿³ñ,7.59,7.61,7.42,7.44,7.43,0.16,2.1534,0.403,2097967,15833417.92,3951733500.0,3951733500.0
2017-10-19,'002404,¼ÎÐÀË¿³ñ,7.43,7.59,7.42,7.51,7.52,-0.09,-1.1968,0.4311,2244587,16793277.28,3868429500.0,3868429500.0
2017-10-18,'002404,¼ÎÐÀË¿³ñ,7.52,7.66,7.51,7.65,7.63,-0.11,-1.4417,0.49,2551000,19354096.26,3915288000.0,3915288000.0
2017-10-17,'002404,¼ÎÐÀË¿³ñ,7.63,7.69,7.6,7.66,7.66,-0.03,-0.3916,0.4,2082387,15920736.07,3972559500.0,3972559500.0
2017-10-16,'002404,¼ÎÐÀË¿³ñ,7.66,7.83,7.64,7.83,7.84,-0.18,-2.2959,0.6835,3558500,27459470.68,3988179000.0,3988179000.0
2017-10-13,'002404,¼ÎÐÀË¿³ñ,7.84,7.84,7.77,7.83,7.82,0.02,0.2558,0.4322,2250350,17543859.5,4081896000.0,4081896000.0
2017-10-12,'002404,¼ÎÐÀË¿³ñ,7.82,7.86,7.7,7.83,7.8,0.02,0.2564,0.5523,2875397,22470493.9,4071483000.0,4071483000.0
2017-10-11,'002404,¼ÎÐÀË¿³ñ,7.8,7.91,7.78,7.85,7.85,-0.05,-0.6369,0.5791,3014981,23615042.97,4061070000.0,4061070000.0
2017-10-10,'002404,¼ÎÐÀË¿³ñ,7.85,7.85,7.7,7.73,7.76,0.09,1.1598,0.5994,3120984,24303578.72,4087102500.0,4087102500.0
2017-10-09,'002404,¼ÎÐÀË¿³ñ,7.76,7.78,7.7,7.74,7.68,0.08,1.0417,0.5687,2960915,22909448.25,4040244000.0,4040244000.0
2017-09-29,'002404,¼ÎÐÀË¿³ñ,7.68,7.69,7.62,7.64,7.6,0.08,1.0526,0.3708,1930784,14770988.58,3998592000.0,3998592000.0
2017-09-28,'002404,¼ÎÐÀË¿³ñ,7.6,7.69,7.6,7.68,7.66,-0.06,-0.7833,0.4948,2576131,19667251.1,3956940000.0,3956940000.0
2017-09-27,'002404,¼ÎÐÀË¿³ñ,7.66,7.71,7.63,7.66,7.66,0.0,0.0,0.4801,2499500,19164559.0,3988179000.0,3988179000.0
2017-09-26,'002404,¼ÎÐÀË¿³ñ,7.66,7.73,7.61,7.66,7.65,0.01,0.1307,0.398,2072050,15877835.74,3988179000.0,3988179000.0
2017-09-25,'002404,¼ÎÐÀË¿³ñ,7.65,7.84,7.62,7.81,7.81,-0.16,-2.0487,0.6623,3448140,26700217.3,3982972500.0,3982972500.0
2017-09-22,'002404,¼ÎÐÀË¿³ñ,7.81,7.85,7.76,7.78,7.78,0.03,0.3856,0.4488,2336502,18227588.08,4066276500.0,4066276500.0
2017-09-21,'002404,¼ÎÐÀË¿³ñ,7.78,7.94,7.77,7.91,7.92,-0.14,-1.7677,0.7882,4103980,32237971.4,4050657000.0,4050657000.0
2017-09-20,'002404,¼ÎÐÀË¿³ñ,7.92,7.99,7.88,7.9,7.9,0.02,0.2532,0.6102,3176964,25168195.94,4123548000.0,4123548000.0
2017-09-19,'002404,¼ÎÐÀË¿³ñ,7.9,8.04,7.86,8.02,8.05,-0.15,-1.8634,0.8184,4260800,33869426.61,4113135000.0,4113135000.0
