ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-15,'603861,°×ÔÆµçÆ÷,0.0,0.0,0.0,0.0,18.09,None,None,0.0,0,0.0,7400619000.0,2190433294.08
2017-12-14,'603861,°×ÔÆµçÆ÷,0.0,0.0,0.0,0.0,18.09,None,None,0.0,0,0.0,7400619000.0,2190433294.08
2017-12-13,'603861,°×ÔÆµçÆ÷,18.09,18.25,17.08,17.59,17.59,0.5,2.8425,1.2484,1511618,27021029.0,7400619000.0,2190433294.08
2017-12-12,'603861,°×ÔÆµçÆ÷,17.59,17.93,17.55,17.87,17.82,-0.23,-1.2907,0.7005,848149,15022220.0,7196069000.0,2129890638.08
2017-12-11,'603861,°×ÔÆµçÆ÷,17.82,17.87,17.55,17.69,17.49,0.33,1.8868,0.9059,1096971,19481455.0,7290162000.0,2157740259.84
2017-12-08,'603861,°×ÔÆµçÆ÷,17.49,17.59,17.22,17.22,17.22,0.27,1.5679,0.5113,619100,10790979.0,7155159000.0,2117782106.88
2017-12-07,'603861,°×ÔÆµçÆ÷,17.22,17.75,17.18,17.57,17.57,-0.35,-1.992,0.6854,829861,14446496.0,7044702000.0,2085089072.64
2017-12-06,'603861,°×ÔÆµçÆ÷,17.57,17.68,16.9,17.19,17.05,0.52,3.0499,0.9689,1173237,20289399.0,7187887000.0,2127468931.84
2017-12-05,'603861,°×ÔÆµçÆ÷,17.05,17.99,16.95,17.86,17.86,-0.81,-4.5353,1.1179,1353609,23506546.0,6975155000.0,2064504569.6
2017-12-04,'603861,°×ÔÆµçÆ÷,17.86,18.42,17.85,18.4,18.24,-0.38,-2.0833,0.7267,879900,15892377.0,7306526000.0,2162583672.32
2017-12-01,'603861,°×ÔÆµçÆ÷,18.24,18.34,18.01,18.25,18.38,-0.14,-0.7617,0.7372,892600,16233660.0,7461984000.0,2208596090.88
2017-11-30,'603861,°×ÔÆµçÆ÷,18.38,18.76,18.3,18.51,18.24,0.14,0.7675,1.1507,1393300,25757812.0,7519258000.0,2225548034.56
2017-11-29,'603861,°×ÔÆµçÆ÷,18.24,18.44,18.01,18.12,18.1,0.14,0.7735,1.0291,1246108,22690240.0,7461984000.0,2208596090.88
2017-11-28,'603861,°×ÔÆµçÆ÷,18.1,18.2,17.8,17.95,17.81,0.29,1.6283,0.6727,814487,14696079.0,7404710000.0,2191644147.2
2017-11-27,'603861,°×ÔÆµçÆ÷,17.81,18.24,17.6,17.8,17.8,0.01,0.0562,0.6607,800000,14369473.0,7286071000.0,2156529406.72
2017-11-24,'603861,°×ÔÆµçÆ÷,17.8,17.87,17.35,17.35,17.64,0.16,0.907,0.6893,834600,14792766.0,7281980000.0,2155318553.6
2017-11-23,'603861,°×ÔÆµçÆ÷,17.64,18.1,17.6,17.99,17.98,-0.34,-1.891,0.7444,901346,16131201.0,7216524000.0,2135944903.68
