ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-15,'600573,»ÝÈªÆ¡¾Æ,9.41,9.46,9.35,9.35,9.41,0.0,0.0,0.2548,636914,5988556.0,2352500000.0,2352500000.0
2017-12-14,'600573,»ÝÈªÆ¡¾Æ,9.41,9.43,9.25,9.42,9.42,-0.01,-0.1062,0.754,1885101,17636835.0,2352500000.0,2352500000.0
2017-12-13,'600573,»ÝÈªÆ¡¾Æ,9.42,9.5,9.21,9.28,9.27,0.15,1.6181,0.8428,2107119,19743173.0,2355000000.0,2355000000.0
2017-12-12,'600573,»ÝÈªÆ¡¾Æ,9.27,9.38,9.15,9.2,9.21,0.06,0.6515,0.6121,1530200,14217658.0,2317500000.0,2317500000.0
2017-12-11,'600573,»ÝÈªÆ¡¾Æ,9.21,9.45,9.15,9.15,9.17,0.04,0.4362,0.604,1509979,14009929.0,2302500000.0,2302500000.0
2017-12-08,'600573,»ÝÈªÆ¡¾Æ,9.17,9.29,9.04,9.13,9.14,0.03,0.3282,0.6613,1653179,15159230.0,2292500000.0,2292500000.0
2017-12-07,'600573,»ÝÈªÆ¡¾Æ,9.14,9.58,8.67,8.73,8.73,0.41,4.6964,2.6387,6596827,60825358.0,2285000000.0,2285000000.0
2017-12-06,'600573,»ÝÈªÆ¡¾Æ,8.73,8.74,8.42,8.51,8.5,0.23,2.7059,0.8956,2238943,19172356.0,2182500000.0,2182500000.0
2017-12-05,'600573,»ÝÈªÆ¡¾Æ,8.5,8.71,8.36,8.69,8.77,-0.27,-3.0787,0.7835,1958860,16775336.0,2125000000.0,2125000000.0
2017-12-04,'600573,»ÝÈªÆ¡¾Æ,8.77,8.8,8.6,8.8,8.87,-0.1,-1.1274,0.8802,2200462,19165027.0,2192500000.0,2192500000.0
2017-12-01,'600573,»ÝÈªÆ¡¾Æ,8.87,8.97,8.5,8.53,8.54,0.33,3.8642,1.4636,3658991,32136445.0,2217500000.0,2217500000.0
2017-11-30,'600573,»ÝÈªÆ¡¾Æ,8.54,8.57,8.45,8.48,8.52,0.02,0.2347,0.8861,2215200,18860434.0,2135000000.0,2135000000.0
2017-11-29,'600573,»ÝÈªÆ¡¾Æ,8.52,8.53,8.36,8.48,8.49,0.03,0.3534,0.9254,2313378,19583383.0,2130000000.0,2130000000.0
2017-11-28,'600573,»ÝÈªÆ¡¾Æ,8.49,8.51,8.38,8.45,8.43,0.06,0.7117,0.7448,1862006,15724127.0,2122500000.0,2122500000.0
2017-11-27,'600573,»ÝÈªÆ¡¾Æ,8.43,8.64,8.41,8.63,8.68,-0.25,-2.8802,0.4105,1026275,8740419.0,2107500000.0,2107500000.0
2017-11-24,'600573,»ÝÈªÆ¡¾Æ,8.68,8.77,8.56,8.63,8.72,-0.04,-0.4587,0.5181,1295210,11208948.0,2170000000.0,2170000000.0
2017-11-23,'600573,»ÝÈªÆ¡¾Æ,8.72,8.89,8.71,8.88,8.85,-0.13,-1.4689,0.4766,1191400,10478501.0,2180000000.0,2180000000.0
2017-11-22,'600573,»ÝÈªÆ¡¾Æ,8.85,8.98,8.82,8.98,9.0,-0.15,-1.6667,0.5605,1401129,12415321.0,2212500000.0,2212500000.0
2017-11-21,'600573,»ÝÈªÆ¡¾Æ,9.0,9.01,8.8,8.96,9.0,0.0,0.0,0.758,1894897,16828016.0,2250000000.0,2250000000.0
2017-11-20,'600573,»ÝÈªÆ¡¾Æ,9.0,9.02,8.47,8.97,8.99,0.01,0.1112,0.865,2162465,18824477.0,2250000000.0,2250000000.0
2017-11-17,'600573,»ÝÈªÆ¡¾Æ,8.99,9.44,8.96,9.3,9.44,-0.45,-4.7669,0.8813,2203200,20305219.0,2247500000.0,2247500000.0
2017-11-16,'600573,»ÝÈªÆ¡¾Æ,9.44,9.52,9.41,9.46,9.48,-0.04,-0.4219,0.4913,1228300,11638142.0,2360000000.0,2360000000.0
2017-11-15,'600573,»ÝÈªÆ¡¾Æ,9.48,9.61,9.38,9.51,9.51,-0.03,-0.3155,0.4259,1064850,10131667.0,2370000000.0,2370000000.0
2017-11-14,'600573,»ÝÈªÆ¡¾Æ,9.51,9.68,9.49,9.63,9.6,-0.09,-0.9375,0.4729,1182297,11310834.0,2377500000.0,2377500000.0
2017-11-13,'600573,»ÝÈªÆ¡¾Æ,9.6,9.74,9.57,9.72,9.76,-0.16,-1.6393,0.6058,1514567,14614557.0,2400000000.0,2400000000.0
2017-11-10,'600573,»ÝÈªÆ¡¾Æ,9.76,9.89,9.62,9.72,9.74,0.02,0.2053,0.987,2467596,24175802.0,2440000000.0,2440000000.0
2017-11-09,'600573,»ÝÈªÆ¡¾Æ,9.74,9.75,9.58,9.58,9.62,0.12,1.2474,0.6839,1709676,16524717.0,2435000000.0,2435000000.0
2017-11-08,'600573,»ÝÈªÆ¡¾Æ,9.62,9.67,9.5,9.5,9.49,0.13,1.3699,0.8581,2145200,20555962.0,2405000000.0,2405000000.0
2017-11-07,'600573,»ÝÈªÆ¡¾Æ,9.49,9.59,9.42,9.54,9.54,-0.05,-0.5241,0.6231,1557719,14778136.0,2372500000.0,2372500000.0
2017-11-06,'600573,»ÝÈªÆ¡¾Æ,9.54,9.56,9.23,9.52,9.55,-0.01,-0.1047,0.4807,1201709,11315263.0,2385000000.0,2385000000.0
2017-11-03,'600573,»ÝÈªÆ¡¾Æ,9.55,9.61,9.5,9.53,9.55,0.0,0.0,0.3675,918859,8770512.0,2387500000.0,2387500000.0
2017-11-02,'600573,»ÝÈªÆ¡¾Æ,9.55,9.76,9.51,9.76,9.74,-0.19,-1.9507,0.54,1349947,12981145.0,2387500000.0,2387500000.0
2017-11-01,'600573,»ÝÈªÆ¡¾Æ,9.74,9.78,9.66,9.76,9.73,0.01,0.1028,0.4422,1105461,10741290.0,2435000000.0,2435000000.0
